ID,TLTimeFirst,TLCnt03,TLSatCnt,TLDel60Cnt,TL75UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLOpen24Pct
32301,205,0,15.0,0,5.0,0.8188,0.75,0,0.7777999999999999
32384,235,0,25.0,0,9.0,0.8773,0.8077,0,0.1765
32540,112,1,10.0,0,3.0,0.8995,0.6154,1,0.6
32553,190,0,22.0,0,5.0,0.7054999999999999,0.5651999999999999,3,0.0909
32568,93,0,10.0,0,3.0,0.7881999999999999,0.7999999999999999,0,0.1667
32607,132,0,7.0,7,3.0,0.855,0.375,0,0.6667
32615,270,0,13.0,1,2.0,0.7392,0.375,3,0.2222
32627,75,0,17.0,0,5.0,0.8647999999999999,0.6470999999999999,0,0.3636
32691,245,0,7.0,2,5.0,0.8536999999999999,0.3333,2,0.0
32770,31,0,1.0,1,0.0,0.3589,0.0,0,0.0
32789,144,0,14.0,0,2.0,0.7484,0.5713999999999999,3,0.1667
32822,110,0,30.0,0,6.0,0.7354999999999999,0.6,0,0.6922999999999999
32882,263,0,19.0,0,4.0,0.7044999999999999,0.6667,0,0.25
32892,144,0,3.0,2,0.0,0.0,0.4,0,0.5
32919,132,1,25.0,3,3.0,0.5619999999999999,0.5313,0,0.6667
32937,114,0,16.0,0,3.0,0.7384999999999999,0.3182,0,1.2856999999999998
33041,24,0,1.0,2,3.0,1.0781999999999998,0.3333,0,1.0
33070,292,0,41.0,1,2.0,0.287,0.7,2,0.3143
33096,72,0,4.0,1,3.0,0.7780999999999999,0.1667,2,0.4
33138,41,0,2.0,0,1.0,0.1965,0.3333,2,0.5
33157,22,1,2.0,0,1.0,0.5525,0.6667,0,1.5
33196,101,0,6.0,11,3.0,0.6192,0.2105,0,0.3333
33198,302,1,2.0,2,1.0,0.6226999999999999,0.2,0,1.0
33334,117,0,21.0,0,11.0,0.9732,0.6818,0,0.3077
33351,93,2,10.0,0,4.0,0.7939999999999999,0.6922999999999999,0,0.7777999999999999
33359,107,0,2.0,3,1.0,1.0,0.3333,0,0.5
33367,161,1,8.0,0,2.0,0.7991999999999999,0.4444,0,1.0
33391,176,0,10.0,0,1.0,0.6704,0.3636,0,1.0
33405,165,0,11.0,0,1.0,0.1649,0.6364,0,0.1429
33418,168,0,13.0,8,1.0,0.15,0.0909,3,0.2222
33519,377,2,38.0,3,5.0,0.7184999999999999,0.6222,0,0.6
33524,133,0,21.0,2,3.0,0.7334999999999999,0.2083,3,0.125
33533,193,0,20.0,0,2.0,0.5853999999999999,0.6,0,0.5
33536,279,0,26.0,0,1.0,0.2657,0.7930999999999999,0,0.15789999999999998
33554,195,1,27.0,2,6.0,0.5212,0.5,3,1.2222
33587,75,0,12.0,0,3.0,0.8771,0.5,0,1.3333
33713,171,0,15.0,4,1.0,0.5237999999999999,0.15,3,0.0
33748,49,0,18.0,0,12.0,0.9706,0.5861999999999999,0,0.5556
33758,151,0,9.0,0,1.0,0.7264999999999999,0.3333,0,0.3333
33826,361,0,21.0,0,2.0,0.5079999999999999,0.6364,0,0.3846
33828,176,0,40.0,0,9.0,0.5306,0.6521999999999999,2,0.6537999999999999
33845,146,0,9.0,5,2.0,0.7393,0.375,0,0.5
33950,387,0,18.0,0,1.0,0.2612,0.6667,0,0.2727
33985,108,0,14.0,0,2.0,0.5486,0.7142999999999999,0,0.3333
33996,100,0,1.0,0,1.0,0.8028,0.0,0,0.0
34030,325,0,30.0,0,1.0,0.3739,0.5333,0,0.3333
34035,40,1,9.0,0,1.0,0.3148,1.0,0,1.1666999999999998
34041,102,0,11.0,1,2.0,0.7113999999999999,0.75,0,0.6667
34058,91,0,24.0,0,1.0,0.7042999999999999,0.6786,0,1.8333
34106,53,0,13.0,0,2.0,0.6007999999999999,0.9231,0,0.0909
34107,55,0,2.0,1,2.0,0.8759999999999999,0.6667,0,1.0
34124,195,0,12.0,0,3.0,0.6789,0.3571,3,0.4444
34142,237,0,10.0,11,7.0,0.8240000000000001,0.4762,0,1.1111
34168,218,0,10.0,0,0.0,0.2208,0.6364,1,0.1667
34274,126,0,5.0,10,1.0,0.4277,0.1875,0,0.0
34289,44,0,2.0,1,1.0,1.1947,0.3333,0,1.0
34316,97,0,16.0,0,6.0,0.6095999999999999,0.619,0,0.5
34343,285,1,10.0,2,2.0,0.5287,0.2,0,0.6
34371,197,1,12.0,0,2.0,0.6766,0.25,2,0.7999999999999999
34373,126,0,1.0,1,0.0,0.15469999999999998,0.5,0,0.0
34396,135,0,13.0,0,2.0,0.5249999999999999,0.8462,0,0.3333
34484,133,0,6.0,3,1.0,0.4478,0.3,0,0.0
34499,106,0,10.0,3,0.0,0.4656,0.28569999999999995,2,0.25
34524,184,0,19.0,4,2.0,0.9345,0.2083,0,0.5
34545,188,1,29.0,0,4.0,0.4779,0.7097,0,0.8666999999999999
34618,91,0,15.0,0,4.0,0.7942999999999999,0.1667,3,0.0
34653,113,0,5.0,0,0.0,0.6425,0.7999999999999999,0,0.0
34662,268,0,5.0,4,0.0,0.4233,0.1111,0,0.0
34669,203,0,15.0,3,13.0,0.862,0.619,3,0.5556
34753,231,1,30.0,0,2.0,0.5202,0.5455,1,0.5
34828,107,2,16.0,0,2.0,0.7143999999999999,0.6667,0,1.3333
34973,136,0,9.0,1,0.0,0.6623,0.7999999999999999,0,1.0
35028,278,1,27.0,0,8.0,0.6185999999999999,0.7585999999999999,0,0.4762
35075,134,1,12.0,0,5.0,0.925,0.375,1,0.6667
35139,94,0,18.0,0,5.0,0.5109999999999999,0.8946999999999999,0,0.25
35193,234,0,9.0,1,1.0,0.4139,0.3636,2,0.0
35241,193,0,22.0,1,6.0,1.021,0.14809999999999998,3,0.125
35314,329,1,20.0,2,10.0,0.9881,0.5484,2,0.6667
35365,252,0,7.0,7,2.0,0.4656,0.0526,3,0.1
35369,452,0,23.0,0,7.0,0.6282,0.5216999999999999,1,0.3636
35446,310,0,2.0,0,0.0,0.08869999999999999,0.0,2,0.0
35450,94,1,7.0,12,3.0,0.9079,0.2381,1,1.4
35481,173,1,17.0,0,0.0,0.5962999999999999,0.3889,0,0.75
35524,134,0,15.0,6,4.0,0.7556999999999999,0.1154,3,0.625
35537,107,1,15.0,1,6.0,0.6188999999999999,0.6667,0,1.0833
35562,132,0,12.0,3,3.0,0.862,0.4,0,1.0
35650,187,0,3.0,3,1.0,0.7709999999999999,0.1429,0,0.0
35794,280,0,18.0,0,3.0,0.4278,0.5,3,0.4167
35813,211,0,26.0,0,8.0,0.6296999999999999,0.6667,0,0.2
35854,172,0,19.0,0,1.0,0.4374,0.6499999999999999,0,1.0
35891,190,0,15.0,6,2.0,0.9082,0.381,0,0.5
35941,124,0,5.0,7,2.0,1.0380999999999998,0.2143,2,0.0
35981,86,1,3.0,1,2.0,0.7273999999999999,0.1667,3,0.5
36365,289,0,30.0,0,6.0,0.5964999999999999,0.6128999999999999,0,0.5333
36375,187,2,29.0,2,7.0,0.8088,0.3939,3,0.4286
36495,163,0,15.0,0,3.0,0.8455999999999999,0.4667,2,0.25
36497,165,0,15.0,6,3.0,0.4668,0.2273,3,0.0
36511,266,0,13.0,0,1.0,0.3912,0.6154,0,0.125
36517,107,0,12.0,0,5.0,0.9379,0.3571,3,0.125
36542,238,0,15.0,0,1.0,0.2384,0.1176,3,0.0
36611,140,1,15.0,0,6.0,0.7041,0.4118,1,0.75
36619,161,0,29.0,0,8.0,0.7556999999999999,0.4412,3,0.2222
36656,185,0,28.0,0,1.0,0.3115,0.6128999999999999,1,0.4118
36660,144,0,11.0,1,2.0,0.737,0.5,0,0.6
36785,158,0,23.0,2,3.0,0.7645,0.13329999999999995,3,0.4286
36788,273,0,17.0,3,9.0,0.9000999999999999,0.36,3,0.125
36851,118,0,8.0,0,1.0,0.2398,0.6667,2,0.5
36974,101,0,12.0,0,1.0,0.6619999999999999,0.6428999999999999,3,0.25
36978,354,0,6.0,0,3.0,0.8960999999999999,0.5713999999999999,1,0.4
37091,119,0,10.0,0,3.0,0.6934999999999999,0.3636,3,0.8332999999999999
37118,159,0,13.0,1,4.0,0.6667,0.4667,0,0.75
37194,126,1,7.0,0,3.0,1.0008,0.7142999999999999,0,0.75
37199,346,1,7.0,6,2.0,0.9668,0.1667,3,1.3333
37252,158,0,27.0,0,2.0,0.2418,0.6786,0,0.3333
37343,334,0,12.0,0,3.0,0.6649999999999999,0.75,0,0.125
37472,110,1,9.0,0,7.0,0.9391,0.8999999999999999,0,0.8888999999999999
37507,155,0,23.0,0,3.0,0.4301,0.7599999999999999,0,0.5713999999999999
37520,286,0,6.0,6,1.0,0.1064,0.1429,0,0.5
37532,336,0,12.0,5,3.0,0.8220999999999999,0.2632,0,0.8332999999999999
37547,197,1,18.0,0,3.0,0.5205,0.375,3,0.3
37569,175,1,0.0,2,2.0,1.1847,0.0,0,0.5
37816,189,2,31.0,0,5.0,0.5148999999999999,0.5789,0,0.3333
37838,325,0,8.0,0,0.0,0.4239,0.75,0,0.75
37852,132,0,19.0,0,7.0,0.6841999999999999,0.7895,0,0.2308
37911,439,0,5.0,0,1.0,0.4775,0.5713999999999999,0,1.0
37946,165,0,9.0,4,2.0,0.6880999999999999,0.2,0,0.28569999999999995
37985,98,0,12.0,0,4.0,0.9072,0.6154,0,0.7999999999999999
38022,118,0,8.0,0,1.0,0.5567,0.7,1,0.1429
38039,37,0,3.0,0,0.0,0.4906,1.0,0,0.3333
38064,208,0,12.0,1,0.0,0.2813,0.1538,2,0.3333
38252,145,1,12.0,12,3.0,0.1304,0.24,0,0.8332999999999999
38262,333,0,11.0,0,4.0,0.6669999999999999,0.9167,0,0.6667
38292,108,0,10.0,0,2.0,0.5863999999999999,0.5,2,0.4286
38320,191,0,31.0,1,4.0,0.6726,0.5405,0,0.5832999999999999
38321,132,0,19.0,0,1.0,0.3793,0.5713999999999999,0,0.875
38481,109,0,6.0,3,3.0,0.7811999999999999,0.3333,3,0.5713999999999999
38492,163,1,16.0,2,2.0,0.9686,0.3,2,0.3333
38493,150,0,18.0,1,1.0,0.9629,0.5,2,1.25
38504,340,0,19.0,0,1.0,0.3421,0.8095,2,0.1429
38628,41,0,2.0,0,1.0,0.6533,0.3333,0,1.0
38880,296,1,38.0,1,7.0,0.6484,0.4146,3,0.1667
38900,218,0,12.0,0,0.0,0.2334,0.5832999999999999,0,0.1667
38907,73,0,3.0,1,2.0,0.9019,0.2,0,0.5
38914,320,0,8.0,19,3.0,1.1001,0.0294,2,1.0
38998,189,0,28.0,0,10.0,0.8341999999999999,0.5333,2,0.28569999999999995
39021,222,0,16.0,0,3.0,0.4014,0.8125,0,0.5
39057,60,0,3.0,1,0.0,0.3333,0.4,0,0.5
39200,100,0,12.0,0,4.0,0.8546999999999999,0.4615,0,0.7999999999999999
39224,210,0,1.0,0,0.0,0.5360999999999999,0.0,0,0.0
39331,49,0,15.0,0,4.0,0.625,0.875,0,0.9091
39361,127,1,5.0,0,1.0,0.7205999999999999,0.8332999999999999,0,0.5
39389,265,0,13.0,0,5.0,0.7541,0.75,2,0.5455
39393,136,1,14.0,2,6.0,0.8962,0.5789,2,1.25
39463,290,0,7.0,1,1.0,0.8681,0.2222,1,0.3333
39466,252,0,20.0,0,1.0,0.3877,0.6499999999999999,0,0.25
39481,94,0,15.0,3,3.0,0.8083999999999999,0.5556,0,0.4286
39549,170,0,14.0,0,2.0,0.1289,0.4375,2,0.7999999999999999
39559,76,0,14.0,1,3.0,0.9233,0.5789,0,1.0
39588,127,0,9.0,0,2.0,0.4108,0.4,3,0.28569999999999995
39706,139,0,22.0,0,2.0,0.5360999999999999,0.5832999999999999,0,0.25
39734,52,0,20.0,0,7.0,0.7317999999999999,0.6799999999999999,0,0.7273
39763,194,0,3.0,7,0.0,0.5404,0.3,0,0.25
39768,306,0,21.0,0,4.0,0.3933,0.7618999999999999,0,0.0625
39776,213,0,17.0,0,2.0,0.7978999999999999,0.3889,3,0.5
39832,175,1,23.0,0,8.0,0.4775,0.7599999999999999,0,0.1053
39843,123,0,7.0,0,0.0,0.5720999999999999,0.5556,0,1.25
39964,148,0,6.0,3,4.0,0.7959999999999999,0.5556,0,0.6667
40001,94,2,18.0,0,3.0,0.4959,0.7,0,0.5713999999999999
40034,125,0,5.0,13,2.0,0.7583,0.0,0,0.0
40068,228,0,17.0,0,2.0,0.4959,0.3,3,0.1429
40082,12,0,3.0,0,1.0,0.9936,1.0,0,1.0
40083,157,1,14.0,1,2.0,0.7269,0.4118,3,0.8571
40125,253,1,20.0,0,4.0,0.5606,0.6154,0,0.4286
40130,31,0,7.0,0,2.0,0.4332,0.875,0,0.5713999999999999
40160,143,0,19.0,0,5.0,0.8923,0.7273,0,0.5556
40196,12,2,8.0,0,9.0,0.8884,0.7999999999999999,0,1.0
40220,189,0,14.0,3,3.0,0.7492,0.6111,1,0.3
40256,105,1,4.0,0,2.0,0.35829999999999995,0.4,0,0.6667
40300,114,0,8.0,3,1.0,0.7476999999999999,0.2308,2,0.1667
40441,143,0,34.0,0,2.0,0.6371,0.7059,0,0.4545
40523,109,0,5.0,8,2.0,0.9799,0.1765,3,2.0
40538,153,0,15.0,0,3.0,0.5590999999999999,0.6667,1,0.2222
40558,313,0,7.0,0,3.0,0.8404999999999999,0.625,0,0.0
40573,103,0,10.0,3,0.0,0.0417,0.5,0,0.3333
40640,6,0,1.0,0,1.0,0.9164,1.0,0,1.0
40643,139,0,15.0,1,2.0,0.7515999999999999,0.5,0,0.4286
40654,139,0,19.0,0,4.0,0.2813,0.5216999999999999,3,0.1667
40689,99,0,14.0,1,3.0,0.6369999999999999,0.6667,0,0.375
40729,219,0,1.0,1,0.0,0.2445,0.0,2,0.3333
40730,136,0,10.0,0,4.0,0.9583,0.7273,0,0.5
40782,280,0,13.0,7,4.0,0.8170000000000001,0.4545,0,0.8888999999999999
40968,251,1,44.0,0,3.0,0.3787,0.6599999999999999,0,1.15
41061,305,0,9.0,10,0.0,0.5339999999999999,0.1,0,0.3333
41087,73,0,7.0,6,2.0,0.8726999999999999,0.4615,0,1.0
41098,294,1,28.0,0,4.0,0.8772,0.4545,2,1.0
41106,221,0,22.0,0,6.0,0.7188,0.6399999999999999,1,0.07139999999999999
41110,212,0,3.0,5,4.0,0.9931,0.125,2,0.6
41149,93,0,10.0,0,3.0,0.5581999999999999,0.4545,2,0.4286
41182,145,0,11.0,0,4.0,0.9171,1.0,0,0.5
41194,150,0,15.0,2,2.0,0.5999,0.1765,3,0.6
41202,34,2,5.0,0,3.0,0.866,0.7142999999999999,0,1.2
41221,321,1,27.0,2,2.0,0.7627999999999999,0.4688,0,0.7142999999999999
41295,147,0,13.0,13,1.0,0.5130999999999999,0.1852,0,0.3333
41383,353,0,18.0,0,5.0,0.5823999999999999,0.45,2,0.3
41489,165,0,24.0,0,8.0,0.6793999999999999,0.625,0,0.25
41572,113,1,2.0,2,3.0,0.9055,0.4,0,0.6
41688,124,0,2.0,1,2.0,0.5716,0.0,0,0.0
41778,79,2,18.0,2,4.0,0.7232999999999999,0.7142999999999999,0,0.7999999999999999
41782,69,0,8.0,0,3.0,0.9912,0.6667,0,2.5
41785,291,0,20.0,1,4.0,0.6917,0.3913,0,0.8571
41831,84,0,5.0,0,3.0,0.9918,0.7999999999999999,0,1.0
41834,335,0,12.0,3,2.0,0.6662999999999999,0.4667,1,0.25
41915,159,0,11.0,2,2.0,0.6569999999999999,0.6922999999999999,0,0.8332999999999999
41962,120,0,12.0,0,4.0,0.8273999999999999,0.75,0,0.25
41998,273,0,10.0,0,1.0,0.2197,0.7999999999999999,1,0.5
42016,133,0,7.0,0,1.0,0.5801,0.8571,2,0.1429
42073,184,0,10.0,15,3.0,0.8049999999999999,0.12,0,0.0
42075,123,0,19.0,0,4.0,0.5841999999999999,0.75,0,0.3077
42115,232,0,31.0,0,2.0,0.4401,0.7059,0,0.2609
42197,300,0,16.0,3,1.0,0.4758,0.381,2,0.7999999999999999
42246,20,0,2.0,0,1.0,0.8496999999999999,0.5,2,1.0
42269,189,0,18.0,0,5.0,0.7208,0.9444,0,0.0833
42274,47,0,7.0,2,3.0,0.7837999999999999,0.7,0,1.0
42284,229,1,26.0,0,5.0,0.7098,0.6071,0,0.4
42348,75,0,11.0,2,4.0,0.8926999999999999,0.7857,0,1.0
42383,166,0,13.0,0,1.0,0.6076999999999999,0.3846,1,0.75
42447,89,0,11.0,0,1.0,0.7835,0.2727,0,1.0
42539,409,0,41.0,0,6.0,0.6346999999999999,0.3878,3,0.3846
42585,120,0,17.0,0,2.0,0.4425,0.7777999999999999,0,0.0
42767,296,0,11.0,0,1.0,0.374,0.6667,0,0.0
42838,208,0,21.0,1,2.0,0.6936,0.5385,0,0.8332999999999999
42884,126,1,3.0,1,3.0,1.0111,0.5,0,0.6667
42901,372,0,13.0,3,2.0,0.7495999999999999,0.5882,0,0.8571
42913,129,0,28.0,1,0.0,0.3716,0.5805999999999999,2,0.4286
42923,129,0,25.0,0,5.0,0.8231999999999999,0.5556,0,0.5
42948,130,0,8.0,2,3.0,0.5209999999999999,0.4167,0,0.5
42970,129,0,1.0,3,0.0,0.3204,0.0,2,0.0
43072,108,0,22.0,1,2.0,0.4144,0.5832999999999999,2,1.0
43078,213,0,19.0,0,4.0,0.7024999999999999,0.8999999999999999,1,0.6154
43131,134,0,8.0,9,3.0,0.7794,0.3529,0,0.3333
43143,147,0,7.0,6,0.0,0.4353,0.28569999999999995,0,0.75
43152,138,1,4.0,0,1.0,0.7108,0.5,0,1.0
43192,84,0,8.0,1,4.0,0.9651,0.5,3,0.5
43302,119,0,14.0,3,1.0,0.6203,0.4211,0,0.75
43345,339,1,10.0,0,6.0,0.9924,0.7273,0,1.0
43381,112,1,9.0,9,11.0,0.9068,0.4444,0,0.4286
43387,230,0,9.0,1,2.0,0.7246999999999999,0.7999999999999999,0,0.6
43400,117,0,24.0,0,7.0,0.6665,0.6667,0,0.6
43409,249,0,20.0,0,9.0,0.8439,0.8635999999999999,0,0.4
43422,89,1,2.0,1,0.0,0.4173,0.0,0,1.0
43423,174,1,24.0,1,13.0,0.868,0.6071,3,0.5
43439,241,1,9.0,3,5.0,0.8867999999999999,0.3571,1,0.1111
43501,135,0,11.0,2,2.0,0.9598,0.5385,0,4.0
43505,143,0,3.0,5,1.0,0.9042,0.3333,0,0.5
43605,64,0,12.0,0,4.0,0.8707999999999999,0.8462,0,0.7142999999999999
43666,248,0,55.0,0,10.0,0.5898,0.7541,0,0.4286
43702,158,1,24.0,0,4.0,0.8466999999999999,0.5,0,0.8999999999999999
43704,166,0,10.0,1,2.0,0.9883,0.3846,3,0.0
43713,144,1,21.0,0,5.0,0.7070000000000001,0.7391,0,0.9167
43731,123,0,18.0,2,6.0,0.6291,0.5237999999999999,3,0.4615
43851,187,1,19.0,4,6.0,0.93,0.3077,3,0.6
43871,175,0,6.0,13,3.0,1.0206,0.0,3,0.3333
43875,95,0,15.0,0,6.0,0.6963999999999999,0.7059,0,0.6364
43878,249,0,5.0,2,1.0,0.7189,0.125,0,0.0
43883,151,2,25.0,0,3.0,0.3471,0.5925999999999999,3,0.5
43929,93,3,17.0,0,2.0,0.4062,0.8421,0,0.7857
43961,328,0,9.0,0,1.0,0.4256,0.4545,1,0.5
43980,118,0,3.0,3,2.0,0.9644,0.28569999999999995,0,0.25
43982,299,0,33.0,0,6.0,0.7858999999999999,0.5143,3,0.3125
43988,227,0,26.0,0,9.0,0.7669999999999999,0.5861999999999999,3,0.8571
44003,330,0,12.0,12,3.0,0.3428,0.28,0,0.0833
44045,106,0,23.0,0,3.0,0.4839,0.875,0,0.2941
44071,75,0,13.0,1,2.0,0.7906,0.6667,0,0.625
44177,216,1,11.0,0,3.0,0.4407,0.7857,0,0.8999999999999999
44263,203,0,7.0,0,1.0,0.3246,0.4286,0,0.0
44361,213,0,7.0,0,3.0,0.7136999999999999,0.1111,3,0.1667
44378,135,0,22.0,0,5.0,0.7621,0.5216999999999999,1,0.7999999999999999
44466,232,0,34.0,0,7.0,0.6329999999999999,0.6749999999999999,0,0.3077
44536,178,0,10.0,1,3.0,0.5268999999999999,0.07139999999999999,3,0.0
44571,177,0,11.0,0,1.0,0.5612999999999999,0.8181999999999999,0,0.4
44686,442,0,34.0,0,13.0,0.8046,0.4,3,0.1667
44744,88,0,3.0,2,0.0,0.5086999999999999,0.6,0,0.25
44754,137,0,8.0,0,2.0,0.6338999999999999,0.7777999999999999,0,0.8332999999999999
44792,136,0,23.0,7,7.0,0.8282999999999999,0.3871,0,0.4444
44806,135,0,9.0,8,2.0,0.9103,0.4118,0,1.0
44808,25,0,4.0,0,0.0,0.1236,1.0,0,1.0
44811,154,0,5.0,1,0.0,0.0,0.4286,0,1.0
44833,334,0,14.0,4,3.0,0.9448,0.45,0,0.1667
44845,127,0,19.0,0,8.0,0.69,0.7895,0,0.0
44850,118,0,3.0,0,1.0,0.9028,1.0,0,1.0
44855,94,0,1.0,4,1.0,0.5135,0.1667,0,0.5
44870,18,0,2.0,0,2.0,0.9808,0.6667,0,1.5
44878,137,0,19.0,0,1.0,0.3491,0.619,0,0.1818
44898,249,0,8.0,1,0.0,0.5627,0.5556,0,0.0
45009,298,1,11.0,3,1.0,0.8070999999999999,0.3529,0,0.6667
45106,68,0,10.0,0,2.0,0.7527999999999999,0.5385,0,0.6667
45159,224,2,26.0,1,5.0,0.7272,0.5172,0,0.6428999999999999
45228,72,0,2.0,7,1.0,0.6638,0.2222,0,0.2
45261,314,1,27.0,0,1.0,0.6047999999999999,0.5,0,0.3
45275,217,0,15.0,0,3.0,0.7451,0.5625,0,0.5
45303,107,0,6.0,3,1.0,0.6623,0.0909,3,0.5
45307,122,2,19.0,4,5.0,0.6728999999999999,0.44,0,0.6
45391,277,0,17.0,0,3.0,0.5426,0.6667,0,0.3636
45422,112,0,25.0,0,7.0,0.7507999999999999,0.8077,0,0.3571
45446,364,0,9.0,0,0.0,0.3439,0.5455,0,0.0
45478,85,0,17.0,0,6.0,0.9144,0.6667,0,0.1
45525,189,0,33.0,0,6.0,0.4302,0.8332999999999999,0,0.3929
45559,112,0,10.0,0,1.0,0.7714,0.3636,2,0.2
45566,293,0,28.0,0,5.0,0.7571,0.7241,0,0.0769
45633,239,1,2.0,2,2.0,0.8563,0.4,0,1.0
45643,152,1,13.0,1,2.0,0.3619,0.6499999999999999,0,0.75
45697,241,0,8.0,7,1.0,0.9305,0.0667,2,0.0
45702,107,1,19.0,0,1.0,0.4062,0.7618999999999999,0,0.6154
45706,282,0,30.0,0,4.0,0.5853999999999999,0.6333,0,0.2353
45839,235,0,19.0,2,5.0,0.7962999999999999,0.17859999999999998,3,0.0833
45840,115,0,2.0,0,0.0,0.4538,1.0,0,0.0
45852,109,0,7.0,2,4.0,0.8930999999999999,0.5455,0,1.0
45891,65,0,7.0,0,2.0,0.5450999999999999,0.4167,3,0.375
45997,74,0,9.0,1,7.0,0.835,0.8999999999999999,0,0.1111
46060,80,0,15.0,0,3.0,0.6174,0.6875,0,0.4444
46273,323,0,9.0,0,1.0,0.5094,0.4444,1,0.25
46275,80,1,11.0,0,2.0,0.6255,0.7857,0,0.75
46369,129,0,8.0,0,1.0,1.0074,0.25,0,0.5
46471,178,0,21.0,0,13.0,0.935,0.7618999999999999,0,0.5
46507,141,2,21.0,2,3.0,0.8876999999999999,0.3846,2,1.0
46528,259,1,0.0,0,1.0,0.9833,0.0,0,1.0
46578,273,1,3.0,5,3.0,1.0,0.125,0,0.2
46612,217,0,4.0,1,0.0,0.0,0.0,2,0.0
46630,243,0,19.0,0,6.0,0.7636999999999999,0.3636,3,0.5
46740,125,0,16.0,0,2.0,0.6324,0.7646999999999999,0,0.7999999999999999
46800,129,0,8.0,0,4.0,0.9272,0.5556,1,0.5713999999999999
46803,133,2,19.0,0,4.0,0.8376999999999999,0.4231,0,0.7273
46899,45,0,0.0,1,0.0,0.0,0.0,0,0.0
47034,85,0,2.0,0,1.0,0.8123999999999999,0.5,0,0.5
47062,348,0,11.0,0,3.0,0.7528999999999999,0.3333,3,0.0
47114,402,1,2.0,2,1.0,0.6142,0.0,3,1.0
47129,103,0,2.0,0,0.0,0.5923999999999999,0.3333,0,0.0
47178,70,0,4.0,2,2.0,0.2915,0.3333,0,0.3333
47184,277,0,11.0,0,0.0,0.3275,0.6667,0,0.0
47203,190,0,19.0,0,0.0,0.0021,0.7895,0,0.4286
47212,65,1,13.0,0,6.0,1.0081,0.5,0,1.125
47312,144,0,6.0,2,1.0,0.7784,0.1111,1,0.5
47333,140,1,20.0,4,4.0,0.4175,0.1818,0,0.1111
47444,48,0,6.0,1,1.0,0.5179999999999999,0.2222,3,1.5
47505,44,0,6.0,0,3.0,0.6861999999999999,0.6667,0,0.3333
47519,160,0,16.0,2,2.0,0.6719999999999999,0.2381,3,0.6
47580,213,0,8.0,8,0.0,0.4209,0.2222,0,0.3333
47652,155,0,11.0,0,4.0,0.8352999999999999,0.6922999999999999,0,0.625
47689,444,0,9.0,10,3.0,0.9114,0.1429,0,0.1667
47690,108,0,20.0,0,4.0,0.7114999999999999,0.36,2,0.375
47700,58,2,9.0,0,4.0,0.9082,0.5385,0,1.75
47716,106,0,2.0,4,0.0,0.5681999999999999,0.3333,0,0.5
47728,141,1,4.0,1,0.0,0.5899,0.25,0,1.0
47733,147,0,19.0,0,3.0,0.7015999999999999,0.381,3,0.375
47772,87,0,13.0,0,2.0,0.6918,0.9231,0,0.125
47796,234,1,15.0,2,1.0,0.7373,0.1364,3,1.0
47865,198,0,14.0,7,2.0,0.7039,0.4762,0,1.0
47985,89,0,11.0,1,3.0,0.6183,0.7692,0,1.1111
48016,88,1,26.0,0,3.0,0.7785,0.4375,0,1.4286
48059,56,3,17.0,0,5.0,0.7547999999999999,0.6799999999999999,0,1.8889
48206,111,0,10.0,5,2.0,0.8614999999999999,0.3333,0,0.75
48258,364,0,16.0,0,2.0,0.5814999999999999,0.625,0,0.375
48324,197,0,9.0,0,1.0,0.569,0.6,2,0.3333
48428,150,0,12.0,0,3.0,0.3958,0.6875,0,0.1818
48443,153,0,13.0,2,3.0,0.8220999999999999,0.4667,0,0.6
48444,151,0,6.0,8,2.0,0.9311,0.28569999999999995,0,0.75
48475,138,4,30.0,2,14.0,0.5788,0.4667,2,1.3888999999999998
48482,149,0,12.0,9,4.0,0.9319,0.4286,0,0.3333
48531,115,1,16.0,2,5.0,0.8536999999999999,0.45,0,0.2222
48549,105,0,16.0,0,1.0,0.3742,0.5,0,0.5713999999999999
48650,301,0,16.0,0,5.0,0.9107,0.5789,1,0.4444
48682,208,0,37.0,0,3.0,0.2198,0.7179,0,0.5499999999999999
48705,180,0,24.0,0,13.0,0.848,0.9167,0,0.0556
48726,146,1,3.0,1,2.0,0.9814,0.0,0,1.0
48784,203,0,23.0,0,4.0,0.5797,0.7037,0,0.6111
48798,165,0,12.0,3,2.0,0.7472,0.4444,3,1.0
48846,109,4,22.0,0,3.0,0.4379,0.5,0,0.8666999999999999
48885,154,0,1.0,0,0.0,0.4545,1.0,0,0.0
48928,329,0,19.0,0,0.0,0.017199999999999997,0.2381,3,0.3333
48962,156,0,18.0,0,4.0,0.7638999999999999,0.5,0,0.5713999999999999
48972,33,1,3.0,0,1.0,0.7172,0.75,0,1.0
48991,128,0,11.0,3,1.0,0.7777,0.5333,0,0.2
49017,48,0,2.0,0,1.0,0.9856,0.5,0,0.0
49062,73,1,20.0,0,6.0,0.8631,0.6667,2,0.7692
49106,88,0,1.0,1,1.0,1.0,0.5,0,0.0
49117,100,1,18.0,0,5.0,0.602,0.6667,0,0.9167
49194,242,0,6.0,0,1.0,0.5052,0.8332999999999999,0,0.6667
49199,327,0,9.0,0,6.0,0.8374999999999999,0.8888999999999999,0,0.0
49234,207,0,10.0,1,3.0,0.9681,0.6364,0,0.4
