TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,1,1,0,1,4,1,121,14,0,0,1,10,36650,38157,13,1,0,6,6,0.9605,0.5882,0,0,1,0.5882,0,0,0.1
1,0,0,0,1,1,2,67,3,1,4,6,10,44725,56521,9,0,0,5,7,0.7913,0.6667,3,0,0,0.8333,0,0,0.6
0,0,0,0,5,0,4,133,1,1,3,8,12,24323,41520,15,3,0,4,4,0.5858,0.5,3,0,3,0.5,0,2,0.6667
0,1,1,0,4,0,4,76,4,0,1,7,12,16330,32801,15,0,0,4,6,0.4979,0.875,0,0,0,0.75,0,0,0.5833
0,1,0,1,3,1,1,167,2,1,4,5,4,18317,18584,13,9,0,3,3,0.9856,0.2174,0,0,9,0.1739,0,0,1.25
0,1,1,0,6,0,4,124,10,0,2,8,12,2719,20108,35,1,0,1,1,0.1352,0.5652,0,1,1,0.2609,2,1,0.6667
0,0,0,0,1,5,1,259,5,0,2,4,13,19923,26133,18,1,0,7,7,0.7624,0.5263,3,0,2,0.6842,0,1,0.3077
0,0,0,0,1,6,3,40,5,0,3,6,7,26428,40589,10,0,0,3,3,0.6511,1,0,0,0,0.7,0,0,0.8571
0,1,0,0,5,0,8,82,7,0,1,5,7,32571,50399,16,1,1,4,5,0.6463,0.5556,0,1,1,0.3889,1,1,0.7143
1,6,5,0,3,3,2,66,10,0,1,3,5,13918,14244,8,0,0,4,4,0.9771,0.6667,0,0,0,0.5556,3,0,0.6
0,1,0,1,9,1,18,244,2,1,6,11,11,26201,34396,19,11,6,6,9,0.7617,0.4118,0,7,11,0.3235,7,7,1
1,1,1,0,2,3,3,252,7,0,3,4,4,6512,6301,4,2,0,3,3,1.0335,0.5,2,1,2,0.6667,2,2,1
0,2,0,0,18,0,8,224,2,2,3,4,7,63117,68028,10,0,0,6,7,0.9278,0.5833,1,0,0,0.5833,0,0,0.5714
0,2,2,0,8,0,7,14,2,1,1,3,2,6629,8307,2,0,0,1,2,0.798,0.6667,0,0,0,0.6667,2,0,1.5
0,0,0,0,0,24,0,324,27,0,0,0,6,139,1583,15,0,0,0,0,0.0878,0.25,2,0,3,0.375,0,1,0
0,3,1,0,4,0,5,109,7,0,3,3,3,6754,7286,9,0,0,2,2,0.927,0.2727,1,0,0,0.2727,1,0,1
1,7,5,0,0,19,1,150,2,1,3,7,7,44266,53745,11,1,0,4,4,0.8236,0.3333,3,1,2,0.4667,4,1,1
0,1,1,0,0,11,2,149,55,0,0,0,5,1493,3884,11,8,5,1,1,0.3844,0.25,2,6,11,0.25,7,7,0
0,2,1,1,9,2,11,123,9,0,2,3,4,9111,14152,5,1,0,1,2,0.6438,0.3333,0,1,3,0.4444,1,1,0.75
0,1,0,1,6,1,4,171,4,0,4,6,10,21099,24457,13,2,0,7,8,0.8627,0.625,0,0,2,0.625,0,0,0.6
0,1,1,0,2,2,3,228,13,0,0,2,12,34680,47415,27,0,0,6,8,0.7314,0.5357,1,0,0,0.4286,0,0,0.1667
0,1,0,1,4,1,5,161,9,0,1,1,2,21332,23702,5,4,2,1,1,0.9,0.1111,2,2,5,0.2222,2,3,0.5
0,7,3,1,12,0,16,158,3,1,1,5,7,3379,7213,6,2,1,1,3,0.4685,0.4545,1,1,4,0.6364,1,1,0.7143
0,0,0,0,4,1,4,169,15,0,0,2,6,11183,14098,13,3,0,2,4,0.7932,0.5625,0,0,3,0.375,0,0,0.3333
0,0,0,0,1,1,2,327,6,0,2,6,9,27171,47533,23,0,0,3,4,0.5716,0.76,0,0,0,0.36,0,0,0.6667
0,2,0,0,0,13,2,228,17,0,0,1,6,47270,60293,10,0,0,4,6,0.784,0.8,0,0,0,0.6,1,0,0.1667
0,1,1,0,0,9999,0,120,8,0,1,2,4,486,531,4,2,0,2,2,0.9153,0.3333,1,0,2,0.6667,1,0,0.5
0,0,0,0,0,7,2,224,7,0,2,4,13,21376,63284,21,0,0,0,2,0.3378,0.6087,0,0,0,0.5652,0,0,0.3077
0,2,2,0,2,0,4,120,5,0,2,4,6,4763,6963,9,1,1,4,4,0.684,0.5455,0,1,3,0.5455,2,1,0.6667
0,0,0,0,2,3,2,398,5,0,1,1,10,23095,38661,25,0,0,3,5,0.5974,0.64,0,0,0,0.4,0,0,0.1
1,0,0,0,1,1,0,74,40,0,0,0,2,488,1740,2,2,0,0,0,0.2805,0.25,0,1,2,0.5,1,1,0
0,0,0,0,3,3,2,91,21,0,0,2,5,11376,23302,8,0,0,1,3,0.4882,0.7778,0,0,0,0.5556,0,0,0.4
0,1,1,0,1,3,1,145,3,1,1,6,13,13855,46123,24,0,0,0,1,0.3004,0.5556,0,0,0,0.4815,1,0,0.4615
0,0,0,0,3,2,2,234,5,0,1,4,15,59204,83055,25,0,0,10,10,0.7128,0.68,0,0,1,0.6,0,0,0.2667
0,0,0,0,3,1,1,80,4,0,2,6,9,30046,46690,9,0,0,4,6,0.6435,0.6154,0,0,0,0.6923,0,0,0.6667
0,2,1,0,1,4,0,87,10,0,1,1,5,3469,4427,7,2,2,3,3,0.7836,0.3333,0,3,4,0.5556,4,3,0.2
0,1,1,0,2,3,2,131,3,1,2,8,10,6641,15269,14,0,0,4,4,0.4349,0.6471,0,0,0,0.5882,1,0,0.8
0,0,0,0,2,0,1,181,7,0,1,2,7,30284,41402,16,0,0,5,5,0.7315,0.4706,3,0,0,0.4118,0,0,0.2857
1,1,1,0,1,1,2,183,18,0,0,6,10,19223,28579,22,0,0,4,6,0.6726,0.24,3,0,3,0.4,1,2,0.6
0,0,0,0,6,0,6,277,8,0,1,3,17,28585,45102,26,5,4,6,11,0.6338,0.5294,0,4,8,0.5,4,4,0.1765
0,1,0,1,8,1,5,228,4,0,1,3,6,38830,52634,12,14,4,2,3,0.7377,0.2692,0,5,18,0.2308,5,5,0.5
0,1,1,0,2,2,0,107,2,1,1,1,5,1818,3158,5,1,0,2,2,0.5757,0.5714,0,0,1,0.7143,1,0,0.2
0,4,0,0,2,1,1,288,11,0,2,4,5,2753,3245,12,0,0,2,2,0.8484,0.4,3,0,2,0.3333,2,1,0.8
0,0,0,0,0,12,1,379,14,0,0,1,9,14226,16799,15,2,1,5,6,0.8468,0.6316,0,1,6,0.4737,1,1,0.1111
0,0,0,0,1,3,0,250,8,0,1,6,13,15954,40130,15,0,0,3,3,0.3976,0.5,3,0,0,0.65,0,0,0.4615
0,0,0,0,1,4,1,262,21,0,0,1,9,24618,25466,10,0,0,7,7,0.9667,0.9,0,0,0,0.9,0,0,0.1111
0,4,2,0,1,0,0,113,27,0,0,0,5,11304,22418,7,1,0,1,2,0.5042,0.3333,0,1,4,0.4167,1,1,0
0,2,2,0,1,4,1,158,4,0,3,4,8,27254,40090,15,0,0,4,6,0.6798,0.5294,0,0,4,0.4706,2,0,0.5
0,0,0,0,0,10,0,244,20,0,0,1,7,54503,64050,20,0,0,4,4,0.8509,0.5455,0,0,0,0.3182,0,0,0.1429
0,0,0,0,2,1,5,150,2,1,2,9,18,26991,38621,29,6,3,6,6,0.6989,0.5833,0,3,8,0.5,3,3,0.5
0,0,0,0,3,1,1,290,14,0,0,2,15,20725,59687,22,0,0,5,6,0.3472,0.7826,0,0,0,0.6522,0,0,0.1333
1,4,4,0,4,1,4,119,2,1,4,6,7,54830,59119,11,2,2,5,7,0.9275,0.381,1,2,2,0.3333,6,2,0.8571
1,0,0,0,2,1,1,194,3,1,3,5,3,1210,1256,2,4,3,3,3,0.9634,0.2857,0,4,4,0.4286,4,4,1.6667
0,0,0,0,0,22,0,230,4,0,1,3,10,25086,37331,18,0,0,2,4,0.672,0.7778,0,0,0,0.5556,0,0,0.3
0,0,0,0,7,0,5,258,5,0,6,7,17,28703,60176,30,1,1,6,9,0.477,0.5758,3,1,2,0.5152,1,1,0.4118
0,0,0,0,0,9999,0,255,37,0,0,0,4,14898,23000,11,0,0,2,2,0.6477,0.5455,0,0,0,0.3636,0,0,0
1,3,1,1,1,1,0,319,39,0,0,0,3,321,391,4,5,0,1,1,0.821,0.4,0,0,5,0.3,0,0,0
0,1,1,0,2,3,1,147,24,0,0,2,4,1754,3809,10,2,2,2,2,0.4605,0.25,3,2,7,0.3333,2,3,0.5
0,0,0,0,1,1,2,36,2,1,3,6,10,209,20641,10,0,0,0,0,0.0101,0.8333,0,0,0,0.8333,0,0,0.6
0,1,0,1,1,1,2,104,13,0,0,1,0,0,0,3,4,1,0,0,0,0.2857,0,1,4,0,1,1,0
0,0,0,0,0,9999,0,228,1,1,5,5,9,6763,11798,9,0,0,2,2,0.5732,0.5,3,0,1,0.75,0,1,0.5556
0,0,0,0,2,1,1,311,13,0,0,3,4,2983,2480,3,2,1,3,3,1.2028,0.4,2,1,3,0.8,1,2,0.75
1,1,1,0,1,2,0,265,2,2,6,10,14,51117,63576,25,0,0,7,8,0.804,0.4706,3,0,2,0.4118,1,1,0.7143
0,0,0,0,1,4,1,106,16,0,0,1,2,3114,3500,8,0,0,1,1,0.8897,0.3333,1,1,2,0.2222,1,1,0.5
0,2,0,0,8,0,9,152,3,1,7,9,8,19695,29582,12,3,0,1,3,0.6658,0.5882,0,0,3,0.4706,0,0,1.125
0,7,1,1,19,1,8,172,4,0,3,5,13,18049,39635,16,7,2,1,3,0.4554,0.5385,0,2,8,0.5,2,2,0.3846
0,0,0,0,1,2,0,63,12,0,1,9,12,9489,38267,18,0,0,1,1,0.248,0.4444,3,0,0,0.4444,0,0,0.75
0,0,0,0,3,1,3,104,9,0,1,1,8,9076,25620,14,0,0,2,3,0.3543,0.6,0,0,3,0.5333,0,0,0.125
0,2,1,1,1,4,0,174,11,0,1,1,3,9126,12417,2,3,1,1,2,0.735,0.3333,0,1,4,0.5,1,1,0.3333
0,3,2,0,4,0,4,31,8,0,2,4,4,18832,21858,6,0,0,1,3,0.8616,0.8333,0,0,0,0.6667,2,0,1
0,0,0,0,0,14,0,176,14,0,0,1,6,19189,29508,12,0,0,5,5,0.6503,0.5833,0,0,0,0.5,0,0,0.1667
0,0,0,0,3,0,0,206,2,1,3,10,24,60855,115202,43,0,0,7,9,0.5282,0.6304,0,0,0,0.5217,0,0,0.4167
0,0,0,0,1,2,0,17,17,0,0,1,1,580,580,1,0,0,1,1,1,1,0,0,0,1,0,0,1
1,0,0,1,5,1,10,230,30,0,0,0,5,8075,8950,11,8,8,2,2,0.9022,0.1,0,8,8,0.25,8,8,0
0,2,0,1,9,0,5,119,4,0,2,2,5,14121,18654,10,7,2,1,2,0.757,0.2222,0,2,9,0.2778,3,2,0.4
0,1,0,0,2,0,1,109,6,0,1,1,4,1352,3454,6,3,3,2,2,0.3914,0.3333,0,4,6,0.4444,4,4,0.25
1,6,3,1,3,0,2,7,7,0,1,1,1,3075,3155,1,7,0,1,1,0.9746,0,2,0,8,0.125,3,1,1
0,0,0,0,3,5,6,123,6,0,2,4,13,42563,59121,23,0,0,8,8,0.7199,0.64,0,0,0,0.52,0,0,0.3077
0,0,0,0,2,0,1,287,34,0,0,0,3,4302,8381,14,0,0,0,1,0.5133,0.5,0,0,2,0.1875,0,0,0
1,0,0,0,1,1,1,102,33,0,0,0,4,582,950,5,2,2,1,1,0.6126,0.1429,0,3,4,0.5714,3,3,0
0,3,2,0,5,4,0,208,33,0,0,0,2,17259,30857,5,2,0,1,2,0.5593,0.1429,0,0,3,0.2857,3,0,0
0,7,2,0,0,7,3,145,22,0,0,1,3,4330,5966,5,0,0,1,2,0.7258,0.2,3,0,1,0.6,1,0,0.3333
1,1,0,1,1,0,0,89,9,0,1,1,1,425,350,4,9,0,1,1,1.2143,0.0714,0,2,9,0.0714,2,2,1
0,5,4,0,5,1,3,74,26,0,0,0,2,41,45,2,1,1,1,1,0.9111,0,0,1,1,0.6667,2,1,0
0,0,0,0,7,2,1,136,4,0,5,15,21,14974,63053,32,0,0,2,2,0.2375,0.725,0,0,0,0.525,0,0,0.7143
0,13,11,0,5,0,8,33,4,0,4,9,2,6122,9643,8,0,0,1,2,0.6349,0.6364,0,0,0,0.1818,3,0,4.5
1,4,3,0,3,1,4,202,7,0,2,3,7,26041,29343,7,6,3,5,6,0.8875,0.2,0,6,7,0.4667,9,6,0.4286
0,0,0,0,5,1,1,226,3,1,5,10,16,83267,89095,3,0,0,14,14,0.9346,0.0952,3,0,0,0.7619,0,0,0.625
0,0,0,0,0,16,0,64,10,0,1,9,12,20351,25263,13,0,0,9,9,0.8056,0.9231,0,0,0,0.9231,0,0,0.75
0,0,0,0,3,0,1,282,10,0,1,3,9,12664,22780,15,0,0,2,4,0.5559,0.5294,3,0,3,0.5294,0,0,0.3333
1,0,0,0,13,1,9,99,2,1,5,8,9,41075,45622,16,2,1,6,8,0.9003,0.5455,3,1,3,0.4091,1,2,0.8889
0,0,0,0,9,1,16,146,5,0,12,21,10,49257,53349,28,0,0,8,8,0.9233,0.4,3,0,3,0.25,0,2,2.1
0,0,0,0,0,7,0,184,7,0,1,1,14,57844,66521,16,0,0,9,9,0.8696,0.7778,0,0,0,0.7778,0,0,0.0714
0,5,3,1,1,2,2,248,9,0,1,5,9,23933,30834,13,1,1,6,7,0.7762,0.4,2,1,2,0.6,1,2,0.5556
1,3,1,1,8,1,4,103,14,0,0,4,8,13346,16079,9,9,1,3,4,0.83,0.4211,2,1,10,0.4211,2,2,0.5
0,2,0,1,4,5,4,258,28,0,0,0,10,42774,43507,15,12,0,8,8,0.9832,0.3226,0,0,12,0.3226,0,0,0
0,0,0,0,8,0,3,99,3,1,6,7,21,44319,69084,28,0,0,6,7,0.6415,0.7667,0,0,0,0.7,0,0,0.3333
0,0,0,0,0,7,0,155,3,1,3,5,7,32660,49716,23,0,0,3,3,0.6569,0.4828,0,0,0,0.2414,0,0,0.7143
0,2,1,0,9,0,19,117,2,1,1,2,10,25972,39916,19,1,1,2,4,0.6507,0.4583,3,1,2,0.4167,2,2,0.2
0,0,0,0,3,3,3,195,3,2,4,8,12,1946,35579,27,0,0,0,2,0.0547,0.6071,0,0,0,0.4286,0,0,0.6667
0,0,0,0,1,1,0,153,2,1,2,4,8,29830,60623,10,0,0,2,3,0.4921,0.6667,0,0,0,0.6667,0,0,0.5
0,0,0,0,1,5,0,212,5,0,2,3,6,9572,13751,19,0,0,1,2,0.6961,0.8421,0,0,0,0.3158,0,0,0.5
0,1,1,0,5,0,10,217,4,0,6,15,11,95187,119122,21,0,0,5,7,0.7991,0.5833,3,0,3,0.4583,0,2,1.3636
0,0,0,0,2,1,2,233,18,0,0,6,25,67609,82982,28,0,0,15,18,0.8147,0.8929,3,0,0,0.8929,0,0,0.24
0,1,0,1,0,7,5,213,5,0,2,4,9,16673,24125,18,23,2,3,3,0.6911,0.2381,2,2,24,0.2143,2,3,0.4444
0,0,0,0,0,9999,0,204,4,0,1,2,8,19597,21336,14,3,2,4,5,0.9185,0.5556,0,2,3,0.4444,2,2,0.25
0,0,0,0,1,5,1,127,5,0,2,4,13,25681,48847,20,0,0,4,7,0.5257,0.85,0,0,0,0.65,0,0,0.3077
0,10,5,0,4,3,3,79,3,1,3,4,6,6153,9050,7,5,3,3,3,0.6799,0.3571,0,3,8,0.4286,8,3,0.6667
1,0,0,0,3,1,3,251,5,0,4,7,11,29466,47324,13,0,0,6,6,0.6226,0.8571,0,0,0,0.7857,0,0,0.6364
0,0,0,0,5,0,3,190,11,0,2,3,6,18624,21841,14,0,0,5,6,0.8527,0.7333,0,0,1,0.4,0,0,0.5
1,0,0,0,0,9999,0,153,2,1,1,1,5,29012,34232,13,0,0,2,3,0.8475,0.2143,2,2,3,0.3571,2,3,0.2
0,0,0,0,0,10,3,86,27,0,0,0,4,1331,2500,11,0,0,2,2,0.5324,0.2308,0,1,3,0.3077,1,1,0
1,1,0,1,4,1,2,165,8,0,1,1,3,4261,7700,9,1,0,1,1,0.5534,0.5,0,0,2,0.3,0,0,0.3333
0,3,1,0,1,1,1,209,3,1,1,2,5,10212,13606,8,0,0,1,2,0.7506,0.625,0,0,1,0.625,2,0,0.4
0,0,0,0,3,1,2,147,22,0,0,1,2,228,8500,6,0,0,0,0,0.0268,0.6667,0,0,0,0.3333,0,0,0.5
0,1,1,0,0,9999,0,332,13,0,0,1,4,2030,10192,8,1,0,0,1,0.1992,0.5556,0,0,1,0.4444,0,0,0.25
0,3,2,0,3,0,4,168,11,0,1,3,1,837,837,14,2,0,1,1,1,0.4706,3,1,6,0.0588,3,3,3
0,5,5,0,9,1,11,81,3,1,7,12,7,14719,19516,10,1,1,4,5,0.7542,0.7143,0,1,1,0.5,2,1,1.7143
0,2,2,0,4,1,9,169,7,0,2,3,18,34475,51919,28,5,3,3,12,0.664,0.3143,3,10,18,0.5143,12,13,0.1667
1,0,0,0,6,0,10,96,14,0,0,3,7,40754,53845,17,1,1,2,5,0.7569,0.4737,1,1,2,0.3684,1,1,0.4286
0,10,3,0,0,7,2,51,9,0,1,1,1,9049,11634,2,0,0,1,1,0.7778,1,0,0,0,0.5,6,0,1
0,0,0,0,4,1,0,163,2,2,2,8,13,28557,81794,17,0,0,2,3,0.3491,0.6842,0,0,0,0.6842,0,0,0.6154
0,0,0,0,0,10,0,266,6,0,1,3,7,7630,22958,10,0,0,1,2,0.3323,0.3846,3,0,0,0.5385,0,0,0.4286
0,5,0,1,2,0,2,462,5,0,2,5,5,10686,11899,7,6,4,3,4,0.8981,0.2667,2,5,8,0.3333,6,6,1
0,10,8,0,2,1,1,136,9,0,2,3,5,2957,4683,9,1,0,3,3,0.6314,0.5455,0,0,2,0.4545,1,0,0.6
1,5,4,0,6,1,1,247,2,1,3,3,4,10102,10619,17,0,0,2,2,0.9513,0.3889,0,0,2,0.2222,2,0,0.75
1,0,0,0,0,11,1,293,12,0,1,4,23,136343,172238,39,0,0,11,16,0.7916,0.6829,0,0,0,0.561,0,0,0.1739
1,0,0,0,2,4,1,134,90,0,0,0,1,2943,2801,1,1,1,1,1,1.0507,0,0,1,1,0.5,1,1,0
0,0,0,0,9,1,3,167,3,1,2,2,5,7407,24986,8,0,0,0,1,0.2964,0.5,0,0,0,0.5,0,0,0.4
0,0,0,0,2,1,1,125,2,1,4,7,15,16159,44610,23,0,0,3,4,0.3622,0.6538,0,0,0,0.5769,0,0,0.4667
1,9,8,0,0,21,0,223,30,0,0,0,3,9746,8200,1,4,3,2,2,1.1885,0.2,0,3,4,0.6,4,3,0
0,0,0,0,5,1,4,287,2,1,3,3,7,2450,6154,11,1,0,2,2,0.3981,0.4615,0,0,4,0.5385,0,0,0.4286
0,1,1,0,1,4,0,262,25,0,0,0,4,5078,6076,4,2,1,2,3,0.8357,0.6667,0,1,2,0.6667,1,1,0
0,0,0,0,1,1,1,182,3,1,1,3,12,14499,42646,25,0,0,1,2,0.34,0.4138,0,0,0,0.4138,0,0,0.25
1,4,0,0,1,1,2,151,6,0,1,1,3,40579,35417,2,7,1,2,2,1.1457,0,2,3,10,0.2143,4,4,0.3333
0,1,1,0,6,1,4,91,16,0,0,2,7,16501,26199,11,0,0,1,4,0.6298,0.4167,3,0,0,0.5833,1,0,0.2857
0,0,0,0,0,8,0,334,21,0,0,1,4,9581,20108,10,0,0,0,1,0.4765,0.5,0,0,0,0.4,0,0,0.25
0,0,0,0,5,4,3,106,13,0,0,2,11,28714,44003,21,0,0,4,5,0.6525,0.5,0,0,0,0.5,0,0,0.1818
0,0,0,0,1,4,1,171,4,0,3,5,7,26155,29429,10,1,0,4,4,0.8887,0.75,0,0,2,0.5833,0,0,0.7143
0,1,1,0,4,3,5,223,14,0,0,5,23,39773,69101,34,0,0,5,9,0.5756,0.6667,0,1,2,0.6389,2,1,0.2174
0,0,0,0,7,1,6,315,3,2,6,9,17,44014,83249,37,0,0,5,7,0.5287,0.5682,0,0,0,0.3864,0,0,0.5294
1,0,0,0,2,0,5,116,12,0,1,2,9,29770,33322,14,3,0,5,6,0.8934,0.15,3,4,7,0.45,4,6,0.2222
0,1,0,1,2,1,4,160,7,0,1,1,4,14562,15048,13,11,4,3,3,0.9677,0.1667,0,4,12,0.1667,4,4,0.25
0,0,0,0,3,3,11,126,8,0,5,7,8,24585,30967,13,0,0,5,6,0.7939,0.8462,0,0,0,0.6154,0,0,0.875
0,1,0,0,0,9,1,227,28,0,0,0,6,17049,24104,10,0,0,2,4,0.7073,0.2,3,1,2,0.6,1,1,0
1,0,0,0,4,1,7,52,13,0,0,13,13,23312,29309,18,1,0,4,5,0.7954,0.8095,0,1,1,0.619,1,1,1
1,7,7,0,5,4,1,121,6,0,1,2,6,41814,43996,8,2,0,5,6,0.9504,0.1818,3,2,3,0.5455,3,3,0.3333
0,0,0,0,1,0,0,410,17,0,0,2,3,4769,12818,7,0,0,1,1,0.3721,0.5714,1,0,0,0.4286,0,0,0.6667
0,1,1,0,6,1,7,147,3,1,1,6,7,24065,26324,18,0,0,3,4,0.9142,0.4348,0,0,2,0.3043,0,0,0.8571
0,2,1,0,1,1,2,204,12,0,2,3,2,21498,24805,3,0,0,1,1,0.8667,0.4,0,1,1,0.4,1,1,1.5
0,0,0,0,5,1,2,252,11,0,1,4,16,14624,45879,24,1,0,1,1,0.3188,0.76,0,0,1,0.64,0,0,0.25
0,4,3,0,0,17,1,85,7,0,1,2,3,18454,20113,7,2,0,2,2,0.9175,0.5556,0,0,2,0.3333,4,0,0.6667
0,3,0,1,3,1,4,246,8,0,2,4,6,15546,23326,10,0,0,1,1,0.6665,0.5385,0,0,0,0.4615,0,0,0.6667
0,1,0,1,0,9999,0,208,92,0,0,0,3,2390,3010,3,6,0,1,1,0.794,0.3333,0,0,6,0.3333,0,0,0
0,1,0,0,1,0,1,79,9,0,2,2,5,1288,1980,10,0,0,2,2,0.6505,0.7,0,0,0,0.5,0,0,0.4
0,0,0,0,5,1,4,142,4,0,2,7,9,27384,51339,32,0,0,1,3,0.5334,0.5758,0,0,1,0.2727,0,0,0.7778
0,0,0,1,16,1,14,144,5,0,1,2,2,19522,19990,3,3,1,2,2,0.9766,0.5,0,1,3,0.3333,1,1,1
0,0,0,0,0,9999,0,6,6,0,1,1,1,974,1168,1,0,0,1,1,0.8339,1,0,0,0,1,0,0,1
0,0,0,0,5,2,5,229,15,0,0,2,14,26784,43899,26,5,4,5,7,0.6101,0.3714,3,7,10,0.4,7,9,0.1429
0,17,13,1,8,1,1,36,3,1,2,4,5,19696,28329,5,0,0,1,3,0.6953,1,0,0,0,1,8,0,0.8
1,11,7,0,4,1,4,63,48,0,0,0,2,185,4440,3,0,0,0,0,0.0417,0.6667,0,0,1,0.6667,7,0,0
0,0,0,0,1,3,1,77,2,1,3,7,12,12919,15830,13,0,0,6,6,0.8161,0.9286,0,0,0,0.8571,0,0,0.5833
0,4,4,0,0,9,0,96,10,0,1,1,1,377,457,2,4,0,1,1,0.8249,0.1667,0,0,4,0.1667,3,0,1
0,0,0,0,13,1,15,467,3,1,1,8,19,31790,68123,26,0,0,8,9,0.4667,0.75,0,1,1,0.6786,1,1,0.4211
0,1,0,1,0,10,0,233,62,0,0,0,3,1048,4454,3,13,1,1,1,0.2353,0.1765,0,1,13,0.1765,1,1,0
1,0,0,0,27,0,31,96,1,1,6,7,6,3700,4200,8,2,2,2,2,0.881,0.5833,0,2,3,0.5,2,2,1.1667
0,0,0,0,1,0,1,164,14,0,0,3,8,34931,46233,18,0,0,5,5,0.7555,0.7222,0,0,0,0.4444,0,0,0.375
0,1,0,1,0,16,0,181,60,0,0,0,3,853,1170,3,3,2,0,1,0.7291,0.5,0,2,3,0.5,2,2,0
0,0,0,0,3,2,3,238,11,0,3,6,10,54413,103711,20,0,0,2,4,0.5247,0.7273,0,0,0,0.4545,0,0,0.6
0,0,0,0,2,1,0,287,2,1,1,7,10,78664,89323,26,0,0,7,7,0.8807,0.7333,0,0,0,0.3333,0,0,0.7
1,4,1,1,10,0,18,110,2,1,5,5,5,25164,26123,24,15,11,5,5,0.9633,0.1628,1,11,19,0.1163,14,11,1
0,0,0,0,4,1,4,232,5,0,2,2,7,27602,34614,14,0,0,3,5,0.7974,0.6429,0,0,0,0.5,0,0,0.2857
0,0,0,0,3,1,11,85,7,0,4,11,6,10003,17877,21,0,0,1,3,0.5595,0.7619,0,0,0,0.2857,0,0,1.8333
0,2,0,0,1,5,3,92,5,0,2,2,1,0,0,7,2,0,0,0,0,0.3333,0,0,2,0.1111,1,0,2
0,1,0,1,3,0,3,177,16,0,0,2,5,6275,14662,7,0,0,1,2,0.428,0.5714,0,0,0,0.7143,0,0,0.4
0,0,0,0,0,9999,0,144,15,0,0,1,6,6856,16487,11,1,0,0,2,0.4158,0.3846,2,0,2,0.4615,0,1,0.1667
1,3,2,1,4,6,4,161,6,0,2,6,8,57069,63271,12,0,0,4,7,0.902,0.4615,1,0,0,0.6154,2,0,0.75
1,0,0,0,8,2,9,212,3,1,4,7,18,38146,50679,29,1,1,7,10,0.7527,0.5938,1,1,1,0.5625,1,1,0.3889
0,0,0,0,0,23,0,309,11,0,2,7,13,19771,46047,21,0,0,1,3,0.4294,0.619,3,1,3,0.619,1,1,0.5385
0,3,0,0,4,1,5,141,6,0,3,4,10,42296,56958,21,3,0,3,6,0.7426,0.4815,2,0,3,0.3704,0,1,0.4
0,0,0,0,3,1,0,301,2,2,6,10,13,39937,50751,14,1,0,9,10,0.7869,0.5556,2,1,5,0.7222,1,2,0.7692
0,2,0,1,4,0,4,130,43,0,0,0,4,13847,31962,7,5,3,1,1,0.4332,0.3077,0,3,5,0.3077,3,3,0
0,3,3,0,4,0,1,131,7,0,1,2,7,82461,113627,8,0,0,4,5,0.7257,0.7,0,0,0,0.7,3,0,0.2857
1,4,1,0,2,1,0,62,4,0,4,6,7,12916,12832,5,2,2,4,5,1.0065,0.625,0,2,2,0.875,3,2,0.8571
0,0,0,0,2,1,1,140,22,0,0,2,5,2514,3822,6,3,1,3,3,0.6578,0.4444,3,2,7,0.5556,2,4,0.4
0,0,0,0,3,2,5,189,8,0,1,1,8,12301,16752,11,0,0,3,7,0.7343,0.4286,1,1,1,0.5714,1,1,0.125
0,0,0,0,5,0,3,170,10,0,1,3,12,60398,78226,26,0,0,6,7,0.7721,0.5185,1,0,0,0.4444,0,0,0.25
1,1,1,0,1,1,1,290,14,0,0,2,13,19762,30696,19,1,0,5,7,0.6438,0.6667,1,2,4,0.619,3,2,0.1538
0,19,16,0,1,0,4,360,20,0,0,1,3,53,952,12,0,0,0,0,0.0557,0.3571,0,3,4,0.2143,14,3,0.3333
0,2,2,0,8,0,9,47,7,0,7,8,11,8692,14318,12,0,0,3,8,0.6071,0.9167,0,0,0,0.9167,2,0,0.7273
0,1,1,0,6,1,0,35,12,0,1,3,4,1772,2048,4,0,0,2,2,0.8652,0.75,2,0,1,1,1,1,0.75
0,1,1,0,4,1,6,319,6,0,1,1,14,19058,32427,21,2,1,6,6,0.5877,0.56,2,1,4,0.56,2,2,0.0714
0,1,1,0,0,17,1,297,7,0,3,4,15,51202,83986,26,1,0,5,8,0.6096,0.6786,0,0,0,0.5357,1,0,0.2667
0,0,0,0,4,1,0,225,2,1,2,7,13,14438,44622,23,1,1,3,5,0.3236,0.375,3,1,4,0.4063,1,2,0.5385
0,2,1,1,3,0,5,265,8,0,1,3,6,3888,5186,6,6,5,2,3,0.7497,0.4167,0,5,6,0.5,5,5,0.5
0,0,0,0,1,5,1,192,15,0,0,1,5,46670,60464,10,0,0,4,4,0.7719,0.5,0,0,0,0.5,0,0,0.2
